userId,movieId,rating,timestamp,movie_title,user_name
1,2716,3.5,1094786012,Ghostbusters (a.k.a. Ghost Busters) (1984),Michael
1,2761,3.0,1112484759,"Iron Giant, The (1999)",Michael
1,2762,4.0,1112485367,"Sixth Sense, The (1999)",Michael
1,2804,3.5,1112485414,"Christmas Story, A (1983)",Michael
1,2872,4.0,1112485697,Excalibur (1981),Michael
1,2918,3.5,1112485465,Ferris Bueller's Day Off (1986),Michael
1,2944,4.0,1112485433,"Dirty Dozen, The (1967)",Michael
1,2947,3.5,1112485580,Goldfinger (1964),Michael
1,2959,4.0,1094785698,Fight Club (1999),Michael
1,2968,4.0,1112485825,Time Bandits (1981),Michael
1,3000,3.5,1112484569,Princess Mononoke (Mononoke-hime) (1997),Michael
1,3030,3.0,1112484548,Yojimbo (1961),Michael
1,3037,3.5,1112485563,Little Big Man (1970),Michael
1,3081,4.0,1094786143,Sleepy Hollow (1999),Michael
1,3153,4.0,1112485816,"7th Voyage of Sinbad, The (1958)",Michael
1,3265,3.5,1112484525,Hard-Boiled (Lat sau san taam) (1992),Michael
1,3438,3.5,1112486094,Teenage Mutant Ninja Turtles (1990),Michael
1,3476,3.5,1094786139,Jacob's Ladder (1990),Michael
1,3479,4.0,1112485734,Ladyhawke (1985),Michael
1,3489,4.0,1112486024,Hook (1991),Michael
1,3499,4.0,1112484918,Misery (1990),Michael
1,3889,4.0,1112486138,Highlander: Endgame (Highlander IV) (2000),Michael
1,3932,3.0,1094786172,"Invisible Man, The (1933)",Michael
1,3996,4.0,1094785727,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Michael
1,3997,3.5,1112486192,Dungeons & Dragons (2000),Michael
1,4011,4.0,1112485406,Snatch (2000),Michael
1,4027,4.0,1112485460,"O Brother, Where Art Thou? (2000)",Michael
1,4105,3.5,1094786104,"Evil Dead, The (1981)",Michael
1,4128,4.0,1112484933,"Lost Boys, The (1987)",Michael
1,4133,3.0,1112486169,Masters of the Universe (1987),Michael
1,4226,3.5,1112484493,Memento (2000),Michael
1,4306,4.0,1094785784,Shrek (2001),Michael
1,4446,3.5,1112485970,Final Fantasy: The Spirits Within (2001),Michael
1,4467,4.0,1112485822,"Adventures of Baron Munchausen, The (1988)",Michael
1,4571,4.0,1112485880,Bill & Ted's Excellent Adventure (1989),Michael
1,4720,3.5,1094786008,"Others, The (2001)",Michael
1,4754,4.0,1112484983,"Wicker Man, The (1973)",Michael
1,4878,3.5,1112484537,Donnie Darko (2001),Michael
1,4896,4.0,1112485731,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Michael
1,4911,4.0,1112485961,Jabberwocky (1977),Michael
1,4915,3.0,1112486076,"Beastmaster, The (1982)",Michael
1,4941,3.5,1112486007,Flash Gordon (1980),Michael
1,4980,3.5,1112486055,Bill & Ted's Bogus Journey (1991),Michael
1,4993,5.0,1112484682,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Michael
1,5026,4.0,1112485858,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",Michael
1,5039,4.0,1112485898,Dragonslayer (1981),Michael
1,5040,3.0,1112486086,Conan the Destroyer (1984),Michael
1,5146,3.5,1094786132,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),Michael
1,5171,4.0,1112486104,"Time Machine, The (2002)",Michael
1,5540,4.0,1112485905,Clash of the Titans (1981),Michael
1,5679,3.5,1094786108,"Ring, The (2002)",Michael
1,5797,4.0,1112485871,"Company of Wolves, The (1984)",Michael
1,5816,4.0,1112485720,Harry Potter and the Chamber of Secrets (2002),Michael
1,5898,3.5,1112486002,"Sword and the Sorcerer, The (1982)",Michael
1,5952,5.0,1112484619,"Lord of the Rings: The Two Towers, The (2002)",Michael
1,5999,3.5,1112486150,Heavy Metal 2000 (2000),Michael
1,6093,4.0,1112485713,"Last Unicorn, The (1982)",Michael
1,6242,3.5,1094786004,Ringu (Ring) (1998),Michael
1,6333,4.0,1112485502,X2: X-Men United (2003),Michael
1,6502,3.5,1094786048,28 Days Later (2002),Michael
1,6539,4.0,1112485508,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Michael
1,6754,4.0,1112485984,Underworld (2003),Michael
1,6755,3.5,1094786067,Bubba Ho-tep (2002),Michael
1,6774,4.0,1112485786,Videodrome (1983),Michael
1,6807,3.5,1112484686,Monty Python's The Meaning of Life (1983),Michael
1,6834,3.5,1112486060,Wilder Napalm (1993),Michael
1,6888,3.0,1112486127,Scary Movie 3 (2003),Michael
1,7001,3.5,1094786101,Invasion of the Body Snatchers (1978),Michael
1,7045,3.5,1112485834,"Witches, The (1990)",Michael
1,7046,4.0,1112485934,"Witches of Eastwick, The (1987)",Michael
1,7153,5.0,1112484633,"Lord of the Rings: The Return of the King, The (2003)",Michael
1,7164,3.5,1112485923,Peter Pan (2003),Michael
1,7247,3.5,1112485958,Chitty Chitty Bang Bang (1968),Michael
1,7387,3.5,1094786161,Dawn of the Dead (1978),Michael
1,7389,4.0,1112486045,One Million Years B.C. (1966),Michael
1,7438,4.0,1112484789,Kill Bill: Vol. 2 (2004),Michael
1,7449,3.5,1112486163,Godsend (2004),Michael
1,7454,4.0,1112486108,Van Helsing (2004),Michael
1,7482,3.0,1112484575,Enter the Dragon (1973),Michael
1,7757,4.0,1112485819,Jason and the Argonauts (1963),Michael
1,8368,4.0,1112485688,Harry Potter and the Prisoner of Azkaban (2004),Michael
1,8482,3.5,1112485781,"Picture of Dorian Gray, The (1945)",Michael
1,8507,5.0,1094786027,Freaks (1932),Michael
1,8636,4.5,1112485493,Spider-Man 2 (2004),Michael
1,8690,3.5,1112484795,Slaughterhouse-Five (1972),Michael
1,8961,4.0,1112485629,"Incredibles, The (2004)",Michael
1,31696,4.0,1112485748,Constantine (2005),Michael
2,3,4.0,974820889,Grumpier Old Men (1995),Christopher
2,62,5.0,974820598,Mr. Holland's Opus (1995),Christopher
2,70,5.0,974820691,From Dusk Till Dawn (1996),Christopher
2,110,4.0,974820658,Braveheart (1995),Christopher
2,242,3.0,974820776,Farinelli: il castrato (1994),Christopher
2,260,5.0,974821014,Star Wars: Episode IV - A New Hope (1977),Christopher
2,266,5.0,974820748,Legends of the Fall (1994),Christopher
2,469,3.0,974820598,"House of the Spirits, The (1993)",Christopher
2,480,5.0,974820720,Jurassic Park (1993),Christopher
2,541,5.0,974821014,Blade Runner (1982),Christopher
2,589,5.0,974820658,Terminator 2: Judgment Day (1991),Christopher
2,891,2.0,974820969,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Christopher
2,908,4.0,974820691,North by Northwest (1959),Christopher
2,924,5.0,974821014,2001: A Space Odyssey (1968),Christopher
2,1121,3.0,974820598,Glory Daze (1995),Christopher
2,1196,5.0,974821014,Star Wars: Episode V - The Empire Strikes Back (1980),Christopher
2,1210,5.0,974820598,Star Wars: Episode VI - Return of the Jedi (1983),Christopher
2,1214,5.0,974821014,Alien (1979),Christopher
2,1249,5.0,974820691,"Femme Nikita, La (Nikita) (1990)",Christopher
2,1259,5.0,974820659,Stand by Me (1986),Christopher
2,1270,5.0,974821014,Back to the Future (1985),Christopher
2,1327,5.0,974820846,"Amityville Horror, The (1979)",Christopher
2,1356,5.0,974820598,Star Trek: First Contact (1996),Christopher
2,1544,5.0,974820943,"Lost World: Jurassic Park, The (1997)",Christopher
2,1580,4.0,974820748,Men in Black (a.k.a. MIB) (1997),Christopher
2,1673,4.0,974820776,Boogie Nights (1997),Christopher
2,1748,5.0,974821014,Dark City (1998),Christopher
2,1965,3.0,974820720,Repo Man (1984),Christopher
2,1969,2.0,974820969,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Christopher
2,1970,2.0,974820969,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Christopher
2,1971,2.0,974820943,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Christopher
2,1972,2.0,974820969,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Christopher
2,1973,3.0,974820916,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)",Christopher
2,1974,5.0,974820598,Friday the 13th (1980),Christopher
2,1986,2.0,974820969,Halloween 5: The Revenge of Michael Myers (1989),Christopher
2,2291,2.0,974820748,Edward Scissorhands (1990),Christopher
2,2454,4.0,974820916,"Fly, The (1958)",Christopher
2,2455,4.0,974820720,"Fly, The (1986)",Christopher
2,2791,2.0,974820659,Airplane! (1980),Christopher
2,2858,3.0,974820659,American Beauty (1999),Christopher
2,2948,5.0,974820659,From Russia with Love (1963),Christopher
2,2951,4.0,974820598,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Christopher
2,3150,4.0,974820720,"War Zone, The (1999)",Christopher
2,3159,3.0,974820598,Fantasia 2000 (1999),Christopher
2,3173,4.0,974820869,Any Given Sunday (1999),Christopher
2,3450,5.0,974820846,Grumpy Old Men (1993),Christopher
2,3513,5.0,974820659,Rules of Engagement (2000),Christopher
2,3534,3.0,974820889,28 Days (2000),Christopher
2,3555,4.0,974820748,U-571 (2000),Christopher
2,3565,3.0,974820776,Where the Heart Is (2000),Christopher
2,3703,4.0,974821014,"Road Warrior, The (Mad Max 2) (1981)",Christopher
2,3753,4.0,974820691,"Patriot, The (2000)",Christopher
2,3917,4.0,974820720,Hellraiser (1987),Christopher
2,3918,3.0,974820943,Hellbound: Hellraiser II (1988),Christopher
2,3923,4.0,974820943,Return of the Fly (1959),Christopher
2,3926,4.0,974820889,Voyage to the Bottom of the Sea (1961),Christopher
2,3927,5.0,974820748,Fantastic Voyage (1966),Christopher
2,3928,5.0,974820776,Abbott and Costello Meet Frankenstein (1948),Christopher
2,3930,5.0,974820943,"Creature from the Black Lagoon, The (1954)",Christopher
2,3937,4.0,974820916,Runaway (1984),Christopher
2,3959,5.0,974820659,"Time Machine, The (1960)",Christopher
3,1,4.0,944919407,Toy Story (1995),Jessica
3,24,3.0,945176048,Powder (1995),Jessica
3,32,4.0,944918047,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Jessica
3,50,5.0,944918018,"Usual Suspects, The (1995)",Jessica
3,160,3.0,945176048,Congo (1995),Jessica
3,173,2.0,945176099,Judge Dredd (1995),Jessica
3,175,5.0,944919133,Kids (1995),Jessica
3,196,3.0,945175939,Species (1995),Jessica
3,223,5.0,944918444,Clerks (1994),Jessica
3,260,5.0,944917742,Star Wars: Episode IV - A New Hope (1977),Jessica
3,316,5.0,945175870,Stargate (1994),Jessica
3,318,5.0,944917766,"Shawshank Redemption, The (1994)",Jessica
3,329,5.0,945176021,Star Trek: Generations (1994),Jessica
3,337,3.0,944919366,What's Eating Gilbert Grape (1993),Jessica
3,440,3.0,944918500,Dave (1993),Jessica
3,442,3.0,945176005,Demolition Man (1993),Jessica
3,457,5.0,944918215,"Fugitive, The (1993)",Jessica
3,480,5.0,945175820,Jurassic Park (1993),Jessica
3,490,5.0,944919041,Malice (1993),Jessica
3,512,2.0,945176005,"Puppet Masters, The (1994)",Jessica
3,541,5.0,944918047,Blade Runner (1982),Jessica
3,589,4.0,944897108,Terminator 2: Judgment Day (1991),Jessica
3,593,5.0,944918215,"Silence of the Lambs, The (1991)",Jessica
3,610,4.0,944919671,Heavy Metal (1981),Jessica
3,718,3.0,944917267,"Visitors, The (Visiteurs, Les) (1993)",Jessica
3,780,3.0,945175820,Independence Day (a.k.a. ID4) (1996),Jessica
3,788,4.0,945175750,"Nutty Professor, The (1996)",Jessica
3,858,5.0,944917267,"Godfather, The (1972)",Jessica
3,904,5.0,944917450,Rear Window (1954),Jessica
3,905,3.0,944917494,It Happened One Night (1934),Jessica
3,919,4.0,944917558,"Wizard of Oz, The (1939)",Jessica
3,924,5.0,944917812,2001: A Space Odyssey (1968),Jessica
3,953,5.0,944917912,It's a Wonderful Life (1946),Jessica
3,968,3.0,945175658,Night of the Living Dead (1968),Jessica
3,1037,3.0,945175963,"Lawnmower Man, The (1992)",Jessica
3,1060,5.0,944918310,Swingers (1996),Jessica
3,1073,5.0,944918444,Willy Wonka & the Chocolate Factory (1971),Jessica
3,1077,4.0,944918167,Sleeper (1973),Jessica
3,1079,4.0,944917797,"Fish Called Wanda, A (1988)",Jessica
3,1084,5.0,944918103,Bonnie and Clyde (1967),Jessica
3,1089,5.0,944917558,Reservoir Dogs (1992),Jessica
3,1094,4.0,944918878,"Crying Game, The (1992)",Jessica
3,1097,5.0,944918980,E.T. the Extra-Terrestrial (1982),Jessica
3,1103,4.0,944917945,Rebel Without a Cause (1955),Jessica
3,1125,4.0,944918800,"Return of the Pink Panther, The (1975)",Jessica
3,1127,3.0,945175784,"Abyss, The (1989)",Jessica
3,1129,5.0,945175784,Escape from New York (1981),Jessica
3,1179,3.0,944918103,"Grifters, The (1990)",Jessica
3,1188,2.0,944897108,Strictly Ballroom (1992),Jessica
3,1193,4.0,944917420,One Flew Over the Cuckoo's Nest (1975),Jessica
3,1196,5.0,944917859,Star Wars: Episode V - The Empire Strikes Back (1980),Jessica
3,1197,5.0,944918215,"Princess Bride, The (1987)",Jessica
3,1198,5.0,944917797,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Jessica
3,1199,4.0,944919671,Brazil (1985),Jessica
3,1200,4.0,944918444,Aliens (1986),Jessica
3,1206,5.0,944918047,"Clockwork Orange, A (1971)",Jessica
3,1208,5.0,944917666,Apocalypse Now (1979),Jessica
3,1210,5.0,944918856,Star Wars: Episode VI - Return of the Jedi (1983),Jessica
3,1213,5.0,944917691,Goodfellas (1990),Jessica
3,1214,5.0,944918856,Alien (1979),Jessica
3,1215,4.0,945175658,Army of Darkness (1993),Jessica
3,1219,4.0,944917371,Psycho (1960),Jessica
3,1220,5.0,944919330,"Blues Brothers, The (1980)",Jessica
3,1221,5.0,944917294,"Godfather: Part II, The (1974)",Jessica
3,1222,5.0,944918407,Full Metal Jacket (1987),Jessica
3,1225,3.0,944917494,Amadeus (1984),Jessica
3,1228,3.0,944917396,Raging Bull (1980),Jessica
3,1230,5.0,944917348,Annie Hall (1977),Jessica
3,1240,5.0,944919330,"Terminator, The (1984)",Jessica
3,1242,5.0,944918378,Glory (1989),Jessica
3,1247,5.0,944917494,"Graduate, The (1967)",Jessica
3,1257,5.0,944919310,Better Off Dead... (1985),Jessica
3,1258,5.0,944918103,"Shining, The (1980)",Jessica
3,1259,5.0,944918292,Stand by Me (1986),Jessica
3,1261,5.0,944918444,Evil Dead II (Dead by Dawn) (1987),Jessica
3,1266,5.0,944918631,Unforgiven (1992),Jessica
3,1270,5.0,944919671,Back to the Future (1985),Jessica
3,1272,4.0,944918124,Patton (1970),Jessica
3,1276,5.0,944917691,Cool Hand Luke (1967),Jessica
3,1278,5.0,944917980,Young Frankenstein (1974),Jessica
3,1288,2.0,944917420,This Is Spinal Tap (1984),Jessica
3,1304,5.0,944918215,Butch Cassidy and the Sundance Kid (1969),Jessica
3,1307,4.0,944918103,When Harry Met Sally... (1989),Jessica
3,1321,5.0,944918821,"American Werewolf in London, An (1981)",Jessica
3,1330,3.0,944919083,April Fool's Day (1986),Jessica
3,1333,4.0,944918718,"Birds, The (1963)",Jessica
3,1345,4.0,944918718,Carrie (1976),Jessica
3,1356,5.0,945175870,Star Trek: First Contact (1996),Jessica
3,1372,3.0,945175820,Star Trek VI: The Undiscovered Country (1991),Jessica
3,1373,4.0,945176072,Star Trek V: The Final Frontier (1989),Jessica
3,1374,5.0,944919728,Star Trek II: The Wrath of Khan (1982),Jessica
3,1375,5.0,945175939,Star Trek III: The Search for Spock (1984),Jessica
3,1376,4.0,944919671,Star Trek IV: The Voyage Home (1986),Jessica
3,1396,3.0,945175702,Sneakers (1992),Jessica
3,1544,4.0,945176005,"Lost World: Jurassic Park, The (1997)",Jessica
3,1584,4.0,945175784,Contact (1997),Jessica
3,1603,4.0,945175870,Mimic (1997),Jessica
3,1653,4.0,945175730,Gattaca (1997),Jessica
3,1674,4.0,944918748,Witness (1985),Jessica
3,1676,5.0,945175784,Starship Troopers (1997),Jessica
3,1721,4.0,944897108,Titanic (1997),Jessica
3,1762,4.0,945176072,Deep Rising (1998),Jessica
3,1779,3.0,945175939,Sphere (1998),Jessica
3,1810,3.0,944919366,Primary Colors (1998),Jessica
3,1831,5.0,945176048,Lost in Space (1998),Jessica
3,1876,4.0,945175963,Deep Impact (1998),Jessica
3,1882,4.0,945176072,Godzilla (1998),Jessica
3,1909,5.0,945175896,"X-Files: Fight the Future, The (1998)",Jessica
3,1917,4.0,945175963,Armageddon (1998),Jessica
3,1921,4.0,945175702,Pi (1998),Jessica
3,2009,5.0,945175730,Soylent Green (1973),Jessica
3,2011,3.0,944897108,Back to the Future Part II (1989),Jessica
3,2012,3.0,945176021,Back to the Future Part III (1990),Jessica
3,2018,4.0,944918590,Bambi (1942),Jessica
3,2028,4.0,944918378,Saving Private Ryan (1998),Jessica
3,2034,4.0,945176099,"Black Hole, The (1979)",Jessica
3,2046,5.0,945175870,Flight of the Navigator (1986),Jessica
3,2053,3.0,945176099,"Honey, I Blew Up the Kid (1992)",Jessica
3,2054,4.0,945175939,"Honey, I Shrunk the Kids (1989)",Jessica
3,2076,5.0,944918683,Blue Velvet (1986),Jessica
3,2093,5.0,944919671,Return to Oz (1985),Jessica
3,2105,4.0,944919728,Tron (1982),Jessica
3,2117,5.0,944918444,1984 (Nineteen Eighty-Four) (1984),Jessica
3,2118,5.0,944897108,"Dead Zone, The (1983)",Jessica
3,2140,4.0,945175784,"Dark Crystal, The (1982)",Jessica
3,2150,5.0,944919001,"Gods Must Be Crazy, The (1980)",Jessica
3,2236,4.0,944918292,Simon Birch (1998),Jessica
3,2288,5.0,944919671,"Thing, The (1982)",Jessica
3,2311,4.0,944919729,2010: The Year We Make Contact (1984),Jessica
3,2329,4.0,944918748,American History X (1998),Jessica
3,2366,4.0,944918310,King Kong (1933),Jessica
3,2371,4.0,944918915,Fletch (1985),Jessica
3,2391,5.0,944918215,"Simple Plan, A (1998)",Jessica
3,2407,4.0,945175896,Cocoon (1985),Jessica
3,2428,4.0,945175870,"Faculty, The (1998)",Jessica
3,2448,5.0,944897783,Virus (1999),Jessica
3,2455,4.0,944919729,"Fly, The (1986)",Jessica
3,2505,4.0,944897783,8MM (1999),Jessica
3,2528,4.0,945175784,Logan's Run (1976),Jessica
3,2529,5.0,945175680,Planet of the Apes (1968),Jessica
3,2530,4.0,945175939,Beneath the Planet of the Apes (1970),Jessica
3,2531,3.0,945175820,Battle for the Planet of the Apes (1973),Jessica
3,2532,4.0,945175963,Conquest of the Planet of the Apes (1972),Jessica
3,2533,3.0,945175702,Escape from the Planet of the Apes (1971),Jessica
3,2541,1.0,944897441,Cruel Intentions (1999),Jessica
3,2551,4.0,944918610,Dead Ringers (1988),Jessica
3,2567,3.0,944897654,EDtv (1999),Jessica
3,2571,5.0,945175658,"Matrix, The (1999)",Jessica
3,2574,3.0,944897877,"Out-of-Towners, The (1999)",Jessica
3,2613,4.0,945175820,Night of the Comet (1984),Jessica
3,2615,4.0,945176005,My Science Project (1985),Jessica
3,2628,5.0,945175939,Star Wars: Episode I - The Phantom Menace (1999),Jessica
3,2640,4.0,945175730,Superman (1978),Jessica
3,2642,3.0,945176099,Superman III (1983),Jessica
3,2643,1.0,945176099,Superman IV: The Quest for Peace (1987),Jessica
3,2657,3.0,945175730,"Rocky Horror Picture Show, The (1975)",Jessica
3,2662,3.0,945175658,"War of the Worlds, The (1953)",Jessica
3,2668,4.0,945176048,Swamp Thing (1982),Jessica
3,2676,1.0,944897405,Instinct (1999),Jessica
3,2694,4.0,944897855,Big Daddy (1999),Jessica
3,2699,3.0,945175870,Arachnophobia (1990),Jessica
3,2710,5.0,944897405,"Blair Witch Project, The (1999)",Jessica
3,2722,4.0,944897654,Deep Blue Sea (1999),Jessica
3,2750,4.0,944918444,Radio Days (1987),Jessica
3,2788,5.0,944918516,Monty Python's And Now for Something Completely Different (1971),Jessica
3,2791,5.0,944917666,Airplane! (1980),Jessica
3,2797,4.0,944918980,Big (1988),Jessica
3,2808,4.0,945176072,Universal Soldier (1992),Jessica
3,2857,3.0,944897405,Yellow Submarine (1968),Jessica
3,2872,5.0,944919898,Excalibur (1981),Jessica
3,2900,3.0,945175820,Monkey Shines (1988),Jessica
3,2901,3.0,945175784,Phantasm (1979),Jessica
3,2916,4.0,945175730,Total Recall (1990),Jessica
3,2918,5.0,944918500,Ferris Bueller's Day Off (1986),Jessica
3,2947,4.0,944919407,Goldfinger (1964),Jessica
3,2948,4.0,944918864,From Russia with Love (1963),Jessica
3,2949,4.0,944918980,Dr. No (1962),Jessica
3,2968,5.0,944919672,Time Bandits (1981),Jessica
3,2985,5.0,944919729,RoboCop (1987),Jessica
3,2986,2.0,945176048,RoboCop 2 (1990),Jessica
3,3033,5.0,944919729,Spaceballs (1987),Jessica
3,3039,5.0,944919189,Trading Places (1983),Jessica
3,3070,4.0,944919729,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Jessica
3,3072,4.0,944918567,Moonstruck (1987),Jessica
3,3098,4.0,944918468,"Natural, The (1984)",Jessica
3,3142,4.0,944917348,U2: Rattle and Hum (1988),Jessica
3,5060,5.0,944917450,M*A*S*H (a.k.a. MASH) (1970),Jessica
4,6,3.0,840879227,Heat (1995),Matthew
4,10,4.0,840878922,GoldenEye (1995),Matthew
4,19,3.0,840878994,Ace Ventura: When Nature Calls (1995),Matthew
4,32,1.0,840879061,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Matthew
4,165,3.0,840878852,Die Hard: With a Vengeance (1995),Matthew
4,329,3.0,840878898,Star Trek: Generations (1994),Matthew
4,350,4.0,840879087,"Client, The (1994)",Matthew
4,356,4.0,840878922,Forrest Gump (1994),Matthew
4,367,3.0,840878994,"Mask, The (1994)",Matthew
4,368,4.0,840879198,Maverick (1994),Matthew
4,370,4.0,840879243,Naked Gun 33 1/3: The Final Insult (1994),Matthew
4,377,4.0,840878994,Speed (1994),Matthew
